estudiante_id,curso_id,nombre_curso,valoracion,categoria
858,102,Machine Learning Básico,3.0,Ciencia de Datos
758,108,SQL Avanzado,3.0,Bases de Datos
159,109,Redes Neuronales,5.0,Ciencia de Datos
962,108,SQL Avanzado,4.0,Bases de Datos
371,107,Marketing Digital,2.0,Negocios
125,109,Redes Neuronales,3.0,Ciencia de Datos
798,110,Big Data con Spark,2.0,Ciencia de Datos
882,105,Desarrollo Web Full Stack,5.0,Programación
733,107,Marketing Digital,4.0,Negocios
610,107,Marketing Digital,5.0,Negocios
350,106,Blockchain Fundamentals,2.0,Tecnología
494,104,Diseño UX/UI,5.0,Diseño
919,106,Blockchain Fundamentals,2.0,Tecnología
146,108,SQL Avanzado,2.0,Bases de Datos
608,109,Redes Neuronales,5.0,Ciencia de Datos
202,104,Diseño UX/UI,3.0,Diseño
447,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
651,101,Introducción a Python,4.0,Programación
959,104,Diseño UX/UI,1.0,Diseño
809,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
416,106,Blockchain Fundamentals,3.0,Tecnología
534,101,Introducción a Python,4.0,Programación
150,107,Marketing Digital,3.0,Negocios
973,110,Big Data con Spark,3.0,Ciencia de Datos
393,107,Marketing Digital,1.0,Negocios
530,101,Introducción a Python,3.0,Programación
233,109,Redes Neuronales,2.0,Ciencia de Datos
83,105,Desarrollo Web Full Stack,4.0,Programación
256,107,Marketing Digital,1.0,Negocios
924,102,Machine Learning Básico,5.0,Ciencia de Datos
248,109,Redes Neuronales,2.0,Ciencia de Datos
718,110,Big Data con Spark,1.0,Ciencia de Datos
494,110,Big Data con Spark,1.0,Ciencia de Datos
25,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
48,102,Machine Learning Básico,2.0,Ciencia de Datos
99,105,Desarrollo Web Full Stack,5.0,Programación
214,107,Marketing Digital,1.0,Negocios
448,102,Machine Learning Básico,4.0,Ciencia de Datos
121,110,Big Data con Spark,2.0,Ciencia de Datos
54,101,Introducción a Python,3.0,Programación
530,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
187,110,Big Data con Spark,1.0,Ciencia de Datos
364,110,Big Data con Spark,4.0,Ciencia de Datos
700,104,Diseño UX/UI,2.0,Diseño
474,108,SQL Avanzado,4.0,Bases de Datos
12,101,Introducción a Python,5.0,Programación
465,108,SQL Avanzado,4.0,Bases de Datos
981,108,SQL Avanzado,5.0,Bases de Datos
90,104,Diseño UX/UI,4.0,Diseño
630,105,Desarrollo Web Full Stack,2.0,Programación
71,104,Diseño UX/UI,4.0,Diseño
381,105,Desarrollo Web Full Stack,5.0,Programación
195,104,Diseño UX/UI,4.0,Diseño
787,110,Big Data con Spark,5.0,Ciencia de Datos
64,105,Desarrollo Web Full Stack,3.0,Programación
311,104,Diseño UX/UI,5.0,Diseño
660,109,Redes Neuronales,4.0,Ciencia de Datos
898,106,Blockchain Fundamentals,2.0,Tecnología
965,106,Blockchain Fundamentals,4.0,Tecnología
30,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
653,106,Blockchain Fundamentals,5.0,Tecnología
868,106,Blockchain Fundamentals,4.0,Tecnología
948,104,Diseño UX/UI,1.0,Diseño
743,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
550,106,Blockchain Fundamentals,4.0,Tecnología
239,109,Redes Neuronales,4.0,Ciencia de Datos
9,104,Diseño UX/UI,2.0,Diseño
850,105,Desarrollo Web Full Stack,4.0,Programación
855,105,Desarrollo Web Full Stack,2.0,Programación
836,102,Machine Learning Básico,5.0,Ciencia de Datos
810,109,Redes Neuronales,2.0,Ciencia de Datos
607,107,Marketing Digital,4.0,Negocios
147,110,Big Data con Spark,3.0,Ciencia de Datos
441,105,Desarrollo Web Full Stack,5.0,Programación
415,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
288,102,Machine Learning Básico,3.0,Ciencia de Datos
884,110,Big Data con Spark,2.0,Ciencia de Datos
194,108,SQL Avanzado,1.0,Bases de Datos
864,107,Marketing Digital,5.0,Negocios
927,108,SQL Avanzado,1.0,Bases de Datos
907,107,Marketing Digital,5.0,Negocios
4,107,Marketing Digital,2.0,Negocios
879,102,Machine Learning Básico,4.0,Ciencia de Datos
607,101,Introducción a Python,1.0,Programación
971,101,Introducción a Python,4.0,Programación
181,110,Big Data con Spark,2.0,Ciencia de Datos
618,108,SQL Avanzado,4.0,Bases de Datos
108,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
971,108,SQL Avanzado,2.0,Bases de Datos
171,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
195,110,Big Data con Spark,3.0,Ciencia de Datos
881,106,Blockchain Fundamentals,2.0,Tecnología
817,102,Machine Learning Básico,4.0,Ciencia de Datos
694,104,Diseño UX/UI,4.0,Diseño
793,110,Big Data con Spark,4.0,Ciencia de Datos
298,108,SQL Avanzado,1.0,Bases de Datos
845,108,SQL Avanzado,1.0,Bases de Datos
374,110,Big Data con Spark,5.0,Ciencia de Datos
246,106,Blockchain Fundamentals,1.0,Tecnología
468,102,Machine Learning Básico,3.0,Ciencia de Datos
283,109,Redes Neuronales,2.0,Ciencia de Datos
160,110,Big Data con Spark,1.0,Ciencia de Datos
322,108,SQL Avanzado,1.0,Bases de Datos
588,110,Big Data con Spark,1.0,Ciencia de Datos
522,109,Redes Neuronales,2.0,Ciencia de Datos
688,104,Diseño UX/UI,2.4,Diseño
578,101,Introducción a Python,3.0,Programación
636,104,Diseño UX/UI,3.0,Diseño
386,109,Redes Neuronales,2.0,Ciencia de Datos
285,105,Desarrollo Web Full Stack,4.0,Programación
340,107,Marketing Digital,5.0,Negocios
906,105,Desarrollo Web Full Stack,2.0,Programación
728,102,Machine Learning Básico,2.0,Ciencia de Datos
332,106,Blockchain Fundamentals,4.0,Tecnología
685,104,Diseño UX/UI,5.0,Diseño
356,108,SQL Avanzado,1.0,Bases de Datos
96,101,Introducción a Python,5.0,Programación
164,104,Diseño UX/UI,2.0,Diseño
294,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
123,105,Desarrollo Web Full Stack,4.0,Programación
661,108,SQL Avanzado,3.0,Bases de Datos
462,107,Marketing Digital,4.0,Negocios
912,101,Introducción a Python,5.0,Programación
599,107,Marketing Digital,4.0,Negocios
401,109,Redes Neuronales,4.0,Ciencia de Datos
610,105,Desarrollo Web Full Stack,5.0,Programación
795,104,Diseño UX/UI,3.0,Diseño
206,101,Introducción a Python,5.0,Programación
287,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
476,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
251,104,Diseño UX/UI,3.0,Diseño
645,109,Redes Neuronales,5.0,Ciencia de Datos
326,109,Redes Neuronales,2.0,Ciencia de Datos
941,105,Desarrollo Web Full Stack,4.0,Programación
731,109,Redes Neuronales,1.0,Ciencia de Datos
724,107,Marketing Digital,3.0,Negocios
935,106,Blockchain Fundamentals,3.0,Tecnología
925,106,Blockchain Fundamentals,2.0,Tecnología
528,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
558,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
895,110,Big Data con Spark,5.0,Ciencia de Datos
111,101,Introducción a Python,1.0,Programación
706,104,Diseño UX/UI,5.0,Diseño
112,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
131,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
475,104,Diseño UX/UI,5.0,Diseño
276,109,Redes Neuronales,4.0,Ciencia de Datos
243,106,Blockchain Fundamentals,3.0,Tecnología
102,109,Redes Neuronales,4.0,Ciencia de Datos
52,105,Desarrollo Web Full Stack,5.0,Programación
854,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
200,110,Big Data con Spark,2.0,Ciencia de Datos
752,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
919,109,Redes Neuronales,4.0,Ciencia de Datos
440,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
780,107,Marketing Digital,3.0,Negocios
666,110,Big Data con Spark,3.0,Ciencia de Datos
523,106,Blockchain Fundamentals,2.0,Tecnología
427,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
742,101,Introducción a Python,2.0,Programación
220,101,Introducción a Python,3.0,Programación
232,108,SQL Avanzado,3.0,Bases de Datos
52,106,Blockchain Fundamentals,3.0,Tecnología
359,104,Diseño UX/UI,1.0,Diseño
908,110,Big Data con Spark,4.0,Ciencia de Datos
939,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
421,105,Desarrollo Web Full Stack,1.0,Programación
269,109,Redes Neuronales,5.0,Ciencia de Datos
118,106,Blockchain Fundamentals,1.0,Tecnología
116,106,Blockchain Fundamentals,4.0,Tecnología
75,101,Introducción a Python,2.0,Programación
523,106,Blockchain Fundamentals,1.0,Tecnología
215,107,Marketing Digital,2.0,Negocios
540,109,Redes Neuronales,2.0,Ciencia de Datos
921,106,Blockchain Fundamentals,5.0,Tecnología
467,101,Introducción a Python,4.0,Programación
782,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
273,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
93,108,SQL Avanzado,1.0,Bases de Datos
947,106,Blockchain Fundamentals,2.0,Tecnología
507,105,Desarrollo Web Full Stack,4.0,Programación
506,106,Blockchain Fundamentals,1.0,Tecnología
490,107,Marketing Digital,1.0,Negocios
722,101,Introducción a Python,1.0,Programación
330,110,Big Data con Spark,1.0,Ciencia de Datos
391,102,Machine Learning Básico,3.0,Ciencia de Datos
820,101,Introducción a Python,1.0,Programación
748,105,Desarrollo Web Full Stack,4.0,Programación
930,104,Diseño UX/UI,1.0,Diseño
644,106,Blockchain Fundamentals,2.0,Tecnología
260,101,Introducción a Python,2.0,Programación
457,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
920,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
946,104,Diseño UX/UI,3.0,Diseño
811,109,Redes Neuronales,2.0,Ciencia de Datos
156,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
187,104,Diseño UX/UI,5.0,Diseño
529,107,Marketing Digital,2.0,Negocios
944,107,Marketing Digital,1.0,Negocios
644,106,Blockchain Fundamentals,3.0,Tecnología
66,104,Diseño UX/UI,2.0,Diseño
90,105,Desarrollo Web Full Stack,5.0,Programación
257,110,Big Data con Spark,2.0,Ciencia de Datos
599,110,Big Data con Spark,5.0,Ciencia de Datos
390,106,Blockchain Fundamentals,4.0,Tecnología
712,108,SQL Avanzado,3.0,Bases de Datos
101,102,Machine Learning Básico,5.0,Ciencia de Datos
542,109,Redes Neuronales,2.0,Ciencia de Datos
33,110,Big Data con Spark,5.0,Ciencia de Datos
524,106,Blockchain Fundamentals,3.0,Tecnología
423,109,Redes Neuronales,5.0,Ciencia de Datos
844,107,Marketing Digital,5.0,Negocios
161,105,Desarrollo Web Full Stack,2.0,Programación
692,107,Marketing Digital,5.0,Negocios
172,106,Blockchain Fundamentals,2.0,Tecnología
259,107,Marketing Digital,3.0,Negocios
722,106,Blockchain Fundamentals,5.0,Tecnología
186,101,Introducción a Python,4.0,Programación
955,110,Big Data con Spark,3.0,Ciencia de Datos
580,102,Machine Learning Básico,4.0,Ciencia de Datos
881,102,Machine Learning Básico,5.0,Ciencia de Datos
984,106,Blockchain Fundamentals,2.0,Tecnología
172,106,Blockchain Fundamentals,2.0,Tecnología
25,107,Marketing Digital,1.0,Negocios
85,107,Marketing Digital,3.0,Negocios
144,107,Marketing Digital,4.0,Negocios
224,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
265,110,Big Data con Spark,5.0,Ciencia de Datos
662,105,Desarrollo Web Full Stack,5.0,Programación
554,105,Desarrollo Web Full Stack,3.0,Programación
330,107,Marketing Digital,2.0,Negocios
783,107,Marketing Digital,5.0,Negocios
123,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
778,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
623,106,Blockchain Fundamentals,5.0,Tecnología
349,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
904,108,SQL Avanzado,2.0,Bases de Datos
340,104,Diseño UX/UI,3.0,Diseño
597,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
136,107,Marketing Digital,5.0,Negocios
195,109,Redes Neuronales,4.0,Ciencia de Datos
334,105,Desarrollo Web Full Stack,1.0,Programación
327,107,Marketing Digital,2.0,Negocios
425,106,Blockchain Fundamentals,1.0,Tecnología
997,101,Introducción a Python,2.0,Programación
491,108,SQL Avanzado,1.0,Bases de Datos
985,102,Machine Learning Básico,4.0,Ciencia de Datos
345,101,Introducción a Python,4.0,Programación
666,109,Redes Neuronales,4.0,Ciencia de Datos
889,107,Marketing Digital,3.0,Negocios
134,105,Desarrollo Web Full Stack,3.0,Programación
25,102,Machine Learning Básico,5.0,Ciencia de Datos
555,102,Machine Learning Básico,3.0,Ciencia de Datos
444,109,Redes Neuronales,4.0,Ciencia de Datos
179,108,SQL Avanzado,3.0,Bases de Datos
672,109,Redes Neuronales,4.0,Ciencia de Datos
732,101,Introducción a Python,4.0,Programación
814,109,Redes Neuronales,2.0,Ciencia de Datos
323,110,Big Data con Spark,5.0,Ciencia de Datos
269,105,Desarrollo Web Full Stack,1.0,Programación
148,106,Blockchain Fundamentals,2.0,Tecnología
367,102,Machine Learning Básico,2.0,Ciencia de Datos
970,107,Marketing Digital,5.0,Negocios
370,102,Machine Learning Básico,1.0,Ciencia de Datos
439,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
999,105,Desarrollo Web Full Stack,2.0,Programación
750,106,Blockchain Fundamentals,5.0,Tecnología
428,108,SQL Avanzado,1.0,Bases de Datos
705,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
887,106,Blockchain Fundamentals,3.0,Tecnología
850,107,Marketing Digital,4.0,Negocios
860,101,Introducción a Python,3.0,Programación
540,104,Diseño UX/UI,5.0,Diseño
126,101,Introducción a Python,5.0,Programación
410,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
127,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
638,107,Marketing Digital,4.0,Negocios
310,106,Blockchain Fundamentals,4.0,Tecnología
419,108,SQL Avanzado,4.0,Bases de Datos
439,107,Marketing Digital,5.0,Negocios
794,108,SQL Avanzado,5.0,Bases de Datos
921,109,Redes Neuronales,1.0,Ciencia de Datos
646,107,Marketing Digital,3.0,Negocios
64,107,Marketing Digital,3.0,Negocios
875,107,Marketing Digital,5.0,Negocios
491,102,Machine Learning Básico,1.0,Ciencia de Datos
917,109,Redes Neuronales,3.0,Ciencia de Datos
813,102,Machine Learning Básico,3.0,Ciencia de Datos
303,108,SQL Avanzado,3.5,Bases de Datos
682,107,Marketing Digital,2.0,Negocios
432,104,Diseño UX/UI,3.0,Diseño
646,109,Redes Neuronales,5.0,Ciencia de Datos
109,109,Redes Neuronales,5.0,Ciencia de Datos
90,108,SQL Avanzado,5.0,Bases de Datos
589,101,Introducción a Python,4.0,Programación
101,106,Blockchain Fundamentals,5.0,Tecnología
604,101,Introducción a Python,4.0,Programación
937,102,Machine Learning Básico,1.0,Ciencia de Datos
58,102,Machine Learning Básico,1.0,Ciencia de Datos
134,109,Redes Neuronales,5.0,Ciencia de Datos
550,106,Blockchain Fundamentals,5.0,Tecnología
75,102,Machine Learning Básico,3.0,Ciencia de Datos
503,105,Desarrollo Web Full Stack,3.0,Programación
225,108,SQL Avanzado,3.0,Bases de Datos
146,101,Introducción a Python,4.0,Programación
893,108,SQL Avanzado,5.0,Bases de Datos
35,101,Introducción a Python,4.0,Programación
153,101,Introducción a Python,4.0,Programación
126,102,Machine Learning Básico,1.0,Ciencia de Datos
912,102,Machine Learning Básico,5.0,Ciencia de Datos
915,107,Marketing Digital,3.0,Negocios
25,106,Blockchain Fundamentals,3.0,Tecnología
841,101,Introducción a Python,2.0,Programación
915,101,Introducción a Python,2.0,Programación
848,108,SQL Avanzado,2.0,Bases de Datos
546,109,Redes Neuronales,5.0,Ciencia de Datos
45,106,Blockchain Fundamentals,5.0,Tecnología
634,106,Blockchain Fundamentals,1.0,Tecnología
48,107,Marketing Digital,2.0,Negocios
10,109,Redes Neuronales,4.0,Ciencia de Datos
274,108,SQL Avanzado,4.0,Bases de Datos
381,109,Redes Neuronales,4.0,Ciencia de Datos
191,108,SQL Avanzado,1.0,Bases de Datos
621,109,Redes Neuronales,2.0,Ciencia de Datos
388,101,Introducción a Python,3.0,Programación
889,104,Diseño UX/UI,5.0,Diseño
247,105,Desarrollo Web Full Stack,4.0,Programación
79,102,Machine Learning Básico,2.0,Ciencia de Datos
605,104,Diseño UX/UI,2.0,Diseño
621,110,Big Data con Spark,5.0,Ciencia de Datos
95,109,Redes Neuronales,3.0,Ciencia de Datos
496,109,Redes Neuronales,5.0,Ciencia de Datos
267,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
509,110,Big Data con Spark,5.0,Ciencia de Datos
164,108,SQL Avanzado,5.0,Bases de Datos
268,105,Desarrollo Web Full Stack,2.0,Programación
508,108,SQL Avanzado,1.0,Bases de Datos
308,107,Marketing Digital,2.0,Negocios
758,108,SQL Avanzado,4.0,Bases de Datos
791,107,Marketing Digital,5.0,Negocios
151,110,Big Data con Spark,3.0,Ciencia de Datos
197,107,Marketing Digital,1.0,Negocios
799,102,Machine Learning Básico,4.0,Ciencia de Datos
748,107,Marketing Digital,1.0,Negocios
493,102,Machine Learning Básico,1.0,Ciencia de Datos
13,110,Big Data con Spark,4.0,Ciencia de Datos
106,107,Marketing Digital,3.0,Negocios
698,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
587,106,Blockchain Fundamentals,4.0,Tecnología
192,105,Desarrollo Web Full Stack,3.0,Programación
726,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
324,109,Redes Neuronales,4.0,Ciencia de Datos
951,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
467,106,Blockchain Fundamentals,4.0,Tecnología
519,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
985,106,Blockchain Fundamentals,3.0,Tecnología
584,102,Machine Learning Básico,4.0,Ciencia de Datos
592,104,Diseño UX/UI,3.0,Diseño
554,101,Introducción a Python,5.0,Programación
973,107,Marketing Digital,3.0,Negocios
522,102,Machine Learning Básico,4.0,Ciencia de Datos
921,106,Blockchain Fundamentals,2.0,Tecnología
215,106,Blockchain Fundamentals,5.0,Tecnología
126,109,Redes Neuronales,1.0,Ciencia de Datos
686,108,SQL Avanzado,3.0,Bases de Datos
538,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
284,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
166,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
688,105,Desarrollo Web Full Stack,3.0,Programación
328,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
112,106,Blockchain Fundamentals,3.0,Tecnología
327,109,Redes Neuronales,5.0,Ciencia de Datos
897,108,SQL Avanzado,4.0,Bases de Datos
35,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
616,107,Marketing Digital,3.0,Negocios
1,106,Blockchain Fundamentals,4.0,Tecnología
87,109,Redes Neuronales,3.0,Ciencia de Datos
843,110,Big Data con Spark,5.0,Ciencia de Datos
929,102,Machine Learning Básico,4.0,Ciencia de Datos
165,109,Redes Neuronales,3.0,Ciencia de Datos
383,101,Introducción a Python,3.0,Programación
432,105,Desarrollo Web Full Stack,3.0,Programación
372,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
270,101,Introducción a Python,4.0,Programación
24,104,Diseño UX/UI,2.0,Diseño
50,106,Blockchain Fundamentals,2.0,Tecnología
335,106,Blockchain Fundamentals,3.0,Tecnología
271,102,Machine Learning Básico,4.0,Ciencia de Datos
247,108,SQL Avanzado,3.0,Bases de Datos
702,109,Redes Neuronales,2.0,Ciencia de Datos
984,108,SQL Avanzado,5.0,Bases de Datos
928,104,Diseño UX/UI,1.0,Diseño
781,101,Introducción a Python,2.0,Programación
446,109,Redes Neuronales,5.0,Ciencia de Datos
98,102,Machine Learning Básico,5.0,Ciencia de Datos
927,109,Redes Neuronales,3.0,Ciencia de Datos
310,102,Machine Learning Básico,1.0,Ciencia de Datos
357,109,Redes Neuronales,5.0,Ciencia de Datos
340,105,Desarrollo Web Full Stack,5.0,Programación
757,106,Blockchain Fundamentals,3.0,Tecnología
485,102,Machine Learning Básico,2.0,Ciencia de Datos
128,101,Introducción a Python,3.0,Programación
273,110,Big Data con Spark,2.0,Ciencia de Datos
132,105,Desarrollo Web Full Stack,2.0,Programación
862,106,Blockchain Fundamentals,1.0,Tecnología
999,109,Redes Neuronales,5.0,Ciencia de Datos
69,104,Diseño UX/UI,3.0,Diseño
617,105,Desarrollo Web Full Stack,1.0,Programación
709,110,Big Data con Spark,1.0,Ciencia de Datos
834,109,Redes Neuronales,3.0,Ciencia de Datos
612,106,Blockchain Fundamentals,2.0,Tecnología
439,106,Blockchain Fundamentals,3.0,Tecnología
878,101,Introducción a Python,2.0,Programación
